AQC00914000         189P   169S   182S   181P   180P   162P   141P   141P   143S   176P   186P   183P
RQC00660426          69S    62S    70C   100S   124S    98S   104S   120S   129S   131S   114S    85C
RQC00660668         108P    62P    63P    85P   106P    79P    96P    96P   102P   105P   118P   119P
RQC00660948          26P    23P    31P    53P    55P    44P    43P    51P    73P    78P    55P    31P
RQC00661142          77S    69S    66S    93S   114C    73C    84C   114C   128C   141C   119S    89C
RQC00661309          87P    72P    67P    73P   107P    78P   110P   103P   109P   114P   126P    87P
RQC00661345          64C    49C    53S    64S    96S    95S    78S    96S    97S   105S    83S    72C
RQC00661590         133C    98C    79C   100S   120C   102C   155C   144S   138S   134C   158S   149C
RQC00661901          83P    65P    61P    56P    86P    75P    99P    91P    97P    91P   101P    86P
RQC00662316          19P    30P    28P    39P    60P    32P    34P    41P    69P    80P    63P    19P
RQC00662330          92P    68P    66P    86P   124P    61P    76P    88P   120P   139P   140P    96P
RQC00662336          92S    85S    90S   126S   146S    98S   100S   136S   158C   180C   120P    83P
RQC00662634         105P    84P    74P    91P   119P    78P   126P   123P   106P   118P   118P   108P
RQC00662723          38P    31P    38P    47P    70P    45P    41P    58P    90P    95P    75P    39P
RQC00662801          45S    44S    56S    75C   123S   127S   113S   135S   129S   130S    77S    60S
RQC00662934          81P    67P    62S    76P   103S    59P    96P   107P   112P   117P   122S   101P
RQC00663023          40S    41S    49S    71S    94S    66C    75C    89S   119C   129C    85S    45S
RQC00663409         112P    84P    53P    65P    99P    71P   121P   107P   105P   121P   134P   121P
RQC00663431          66C    55C    65C    91S   125C    81C    88C   113S   118C   120C   106S    77C
RQC00663532          25S    21S    27S    40S    48S    29S    35S    44S    57S    76C    54S    22S
RQC00663657          88P    80P    65P    65P   110P    92P   102P   102P   106P   122P   126P   101P
RQC00663904          64S    52C    61S    78S   121S    99S    78C   106S   113C   117S    95S    69S
RQC00664126          38S    36S    45S    60P    88S    61S    60S    74S   107S   121S    83S    39S
RQC00664193          58P    49S    41S    45S    80S    91S    89P    95S   100S   102S    80S    63S
RQC00664276          88C    65C    65C    71C    95C    81C   103C    94C   110C   106C   114C    99C
RQC00664340          59P    54P    56P    71P    93P    53P    66P    76P    93P   102P    93P    75P
RQC00664702          70S    55S    62S    71S   111S    98S    84S   109S   103S   109C   100S    81S
RQC00664867         115S    98C    81C    85C   116C   111C   125C   115S   113S   121C   126C   118C
RQC00664910          68P    64P    69P    93P   102P    78P    83P   112P   141P   152P   127P    81P
RQC00665020          21S    24S    32S    45S    53S    39S    42S    52S    66S    75P    50P    26S
RQC00665064          79S    75S    64S    73S   111S   111S   109C   100C   115S   116S   115S    92S
RQC00665097          35S    37C    41C    61C    65C    36C    57S    74C    83C   103C    77C    43S
RQC00665123          84P    66P    82P    77P   111P    68P   112P   110P   113P   123P   137P   112P
RQC00665807          91S    66S    61S    75S    98S    61C    89S    84S    96S   101S   116S   101S
RQC00666050         101P    88P    76P    81P   106P   100P   130P   134P   124P   129P   127P   118P
RQC00666073          29P    40S    45P    72S    90S    87P   115P   114P   127P   108P    74S    38P
RQC00666083          29S    36S    47S    83S   117S   115S   145S   154S   148S   141S    83S    40S
RQC00666258          51S    42S    39S    44S    73S    51S    60S    61P    76S    81P    69P    49P
RQC00666270          73P    69P    58P    82P   125P    63P    72P    85P   113P   115P   125P    94P
RQC00666361          75C    54C    60S    70S   108S    84C    79C    97C    99C   102S    96C    80C
RQC00666390          84C    66C    60C    86S   108C    65C    89C   104S   112C   116S   111S    91S
RQC00666514         101S    76C    73C    97C   112S    64S    95S   110S   113S   120S   130S   115S
RQC00666805         141S   122C   105S   124C   153C   142C   146C   153C   147C   180S   175S   164C
RQC00666900          87P    68P    44P    47P    88P    89P   100P   104P   101P    96P    99P    79P
RQC00666983          48P    48P    45P    78P    87P    50P    59P    83P   115P   130P    97P    50P
RQC00666992         205P   187P   161P   174P   214P   206P   232P   242P   207P   220P   223P   218P
RQC00667292          25C    23C    36C    46C    62S    42C    49C    58C    72C    79C    63S    27C
RQC00667295          16P    18P    20P    24P    50P    24P    28P    31P    52P    63P    43P    16P
RQC00668144         157P   120S   101S   120P   152P   146S   168P   171P   177P   166S   185S   164P
RQC00668306         110P    82P    70P    86P   104P    83P   125P   115P   122P   128P   146P   125P
RQC00668815         159C   127C   111C   128C   173C   180C   197S   169C   169S   177S   157S   169C
RQC00668940          23S    23S    25S    31S    54S    46S    42S    49S    68S    72S    62S    27S
RQC00669421          93P    74P    65P    65P   112P    63P   116P   102P    93P   101P   120P   114P
RQC00669432          72P    69S    71P   103P   113S    75S    68S   114S   140S   159S   102S    78S
RQC00669521          98C    71S    67S    82S    96S    77C   107C   104C   114S   111S   122S   113C
RQC00669608          52P    47P    57P    86P   115P    66P    84P   103P   119P   134P    96P    56P
RQC00669774          28C    23C    37C    50S    72S    57S    46C    69S   100S   113S    68S    23S
RQC00669860          34S    35S    41S    64S    66S    39S    58S    72S    94S   103S    77S    38S
RQW00011603          61S    49P    50S    57S    89P    74S    80P    95S    78P   116P    90P    73S
RQW00011630          69P    61P    55P    58P    94P    78P    97P    91P   107P   116S   104S    97P
RQW00011641          92C    60C    49C    71C    91C    80C    97C   101C   101C   110C   124C   110C
USC00010008          69S    65S    62S    48S    48S    76C    89S    77S    50S    41S    55S    59S
USC00010063          71P    71P    78P    62P    69P    82P    77P    55P    57P    46P    69P    68P
USC00010140          72C    68S    66C    49C    53C    71C    76C    64C    50C    41C    59C    64S
USC00010160          77S    70C    68C    60C    63C    73C    80C    67C    53S    42S    65C    67S
USC00010178          72P    65S    67S    57S    64P    65P    69P    53S    44P    48S    61S    63S
USC00010184          73C    65S    61C    57C    66C    68C    67C    50C    42C    49C    61C    64C
USC00010252          68C    60S    60S    49S    50C    78C    86S    77S    53S    33S    53S    59S
USC00010369          74C    74C    71S    67S    68C    70C    78C    65C    49S    48S    62C    71C
USC00010390          76P    72P    75P    68P    70P    86P    78P    52P    52P    58P    70P    77P
USC00010402          75S    66S    66S    50S    61S    82S   100S    81S    62S    45S    52S    58S
USC00010425          72P    69P    70P    54P    58P    81P    75P    69P    55P    39P    59P    71P
USC00010430          77P    67P    69P    63P    57P    67P    88P    58P    52P    42P    54P    64P
USC00010440          71P    66P    74P    53P    52P    68P    80P    60P    51P    40P    60P    60P
USC00010505          82C    72C    73C    65C    65C    75C    82C    68C    51C    52C    67S    74S
USC00010583          75C    66S    63C    47C    60C    81C   107C    94C    67S    44C    57C    66C
USC00010655          72S    74C    72S    70C    66C    73C    71S    54C    54C    50C    68C    76S
USC00010764          78C    73C    75C    67C    67C    74C    76C    61C    50C    51C    67C    75C
USC00010957          72S    70S    74S    76P    73P    74S    79P    55P    48S    43S    67S    73S
USC00011080          76S    67C    67C    56C    64S    83C   105C    92C    63S    48C    58C    65C
USC00011084          80C    70C    66C    55C    62C    88C   105C   101S    67S    49S    61C    67S
USC00011099          79S    76S    78S    72S    74S    72S    83S    58S    56S    47S    66S    74S
USC00011178          59P    59P    59P    55P    43P    74P    87P    76P    50P    40P    54P    60P
USC00011288          69P    74P    63P    61P    64P    70P    72P    53P    47P    47P    62P    68P
USC00011301          79P    69P    68P    55P    58P    67P    79P    59P    52P    40P    60P    66P
USC00011377          71P    63P    67P    51P    62P    71P    76P    59P    47P    47P    62P    70P
USC00011620          79S    68C    69C    62C    67C    76C    77C    59C    47C    48C    59C    70C
USC00011690          74P    65S    61P    49P    53S    67S    79S    70S    54S    44S    57S    59S
USC00011694          71P    71P    65P    61P    67S    75S    80S    69S    49S    46S    60S    69S
USC00011810          70S    63S    60S    52S    58S    72S    73S    64S    53S    43S    56S    58S
USC00012096          79P    71P    79P    67P    79P    80P    74P    67P    53P    52P    70P    79P
USC00012172          70C    59C    57S    43S    46C    70C    75S    88C    59S    43C    51C    61S
USC00012245          76S    70C    64C    60C    62C    68C    73S    67C    52C    47S    60C    68S
USC00012577          71S    67S    66S    54S    56S    78P    93S    70S    57S    42S    58S    60S
USC00012675          66S    59S    60C    49S    47S    75C    88S    72S    49S    35S    49S    52S
USC00012730          66S    57C    58C    46S    45C    66S    79S    64S    46S    34S    48S    58S
USC00012758          73C    71C    65C    56C    61C    80S    96C    79C    57C    44C    58C    61C
USC00012813          68C    59C    57C    45C    52C    86C    99C    97C    70C    48C    58C    62C
USC00012840          66P    74P    73P    75P    68P    67P    63P    60P    50P    55P    71P    68P
USC00012883          76P    68P    72P    62P    61P    71P    71P    64P    46P    46P    67P    74P
USC00013043          69P    71P    67P    68P    72P    66P    73P    60P    48P    49P    63P    70P
USC00013154          81S    69S    73S    71S    69S    71S    73S    56S    51S    52S    67S    71S
USC00013160          72C    65C    64C    56C    56C    63C    68S    56S    45S    48C    60C    65S
USC00013251          70C    65C    64C    48C    52C    78C    88C    86C    52C    43C    53C    60C
USC00013271          71P    66P    63P    47P    51P    80P    88P    63P    58P    41P    52P    52P
USC00013430          77P    79P    72P    62P    72P    74P    72P    53P    48P    52P    71P    70P
USC00013511          74C    67C    63C    55C    60C    57S    66C    55C    46S    45S    60S    64S
USC00013519          70C    65C    62C    51C    54C    74S    84C    70C    51C    43C    61C    60C
USC00013573          70S    67S    71S    71S    63S    66S    71S    53S    47S    46S    62S    74S
USC00013575          71P    68P    74P    67P    73P    73P    62P    49P    48P    43P    63P    71P
USC00013620          75C    75C    78C    69C    76C    78C    80S    55S    58S    54S    74S    78C
USC00013645          72C    72C    72C    67S    69C    75C    70C    58C    51C    53C    66C    73C
USC00013655          77P    71P    79P    65P    78P    76P    76P    58P    56P    43P    68P    73P
USC00013761          76S    64S    66S    46S    54S    81S    91S    75C    53S    42C    53C    61S
USC00013775          77S    73S    73S    69S    69S    70S    77S    55S    53S    44S    64S    75S
USC00013781          69P    67P    67P    61P    70P    76P    76P    60P    46P    45P    63P    65P
USC00013816          70S    64S    60S    53C    51S    75C    83C    69C    50S    40S    59S    61S
USC00013930          77C    69S    69C    60C    62S    74C    73C    64C    45C    48S    63C    73C
USC00014080          76P    57P    67P    56P    56P    61P    85P    58P    47P    40P    56P    69P
USC00014193          72P    68S    61S    49P    57P    70S    89S    73S    51S    43S    58P    65P
USC00014209          77P    70S    67S    67S    62S    68S    70P    56P    48P    45S    63S    71S
USC00014226          78S    72S    79S    71S    76S    82S    79S    62S    50S    59S    71S    77P
USC00014274          73C    68S    68C    58S    53C    65S    78S    57C    47S    39C    61C    64C
USC00014306          67P    66P    53P    50P    48P    59P    70P    51P    32P    31P    55P    59P
USC00014431          69P    68P    65P    54P    54P    83P   100P    75P    54P    35P    60P    53P
USC00014502          74S    70S    70S    64S    61S    71S    83S    66S    52S    48S    62S    69S
USC00014603          72P    73P    60P    54P    61P    60P    70P    55P    40P    39P    59P    65P
USC00014619          71S    66S    67S    56S    61S    69S    71S    54S    46S    47S    57S    60S
USC00014798          62S    58S    61C    51S    53C    64S    70S    56S    44S    37S    50S    59S
USC00014866          72P    73P    62P    57P    66P    63P    74P    57P    42P    46P    58P    67P
USC00015112          77P    69P    70P    62P    62P    72P    72P    62P    51P    47P    69P    68P
USC00015121          79C    73C    69C    55C    58C    73C    78C    67C    52C    45C    64C    72C
USC00015420          74S    67C    63C    54C    55C    64C    73C    59C    48C    39C    57C    62S
USC00015439          72S    67S    65S    52C    57S    68S    71S    62S    50S    34S    55C    66S
USC00015465          73P    73P    61P    58P    62P    60P    73P    56P    43P    42P    62P    75P
USC00015537          74P    74P    63P    63P    64P    81P    77P    68P    50P    50P    65P    70P
USC00015635          75S    82S    78S    71S    76S    75S    76S    59S    59S    53S    71S    79S
USC00015658          76S    68S    65S    60S    60S    67S    78S    62S    49S    44S    62S    68S
USC00016000          77P    71P    68P    68P    66P    79P    75P    69P    47P    49P    65P    72P
USC00016121          71S    69S    70P    57P    61P    75S    72S    53S    44S    42S    66S    71P
USC00016129          75S    71S    69P    63S    57S    68S    77S    63S    57P    40S    58S    72S
USC00016246          74S    72S    76S    70S    70S    76S    75S    56S    50S    45S    66S    73S
USC00016334          79P    73P    64P    55P    70P    67P    73P    59P    46P    46P    62P    65P
USC00016436          75C    65S    64C    54C    52C    69S    84S    61C    51C    43C    59S    62S
USC00016478          74C    69C    75C    65C    69C    73C    76C    52S    46C    48C    65C    70C
USC00016847          79S    68C    68C    64S    66S    72C    73S    62S    47C    50C    66C    71C
USC00016988          73S    58C    60C    48C    53C    85C   107S    96C    69S    46C    53S    61S
USC00017020          71P    70P    62P    57P    60P    59P    79P    69P    41P    41P    65P    68P
USC00017025          68P    69P    63P    55P    60P    65P    77P    52P    51P    40P    55P    67P
USC00017131          61C    69C    67C    64S    70S    64S    69S    50S    46S    49S    66S    65S
USC00017157          71C    70C    71C    64C    72C    73S    69S    58C    49C    50S    67C    75S
USC00017207          75C    73C    75C    74S    70C    71C    69C    62C    53S    45C    66S    75S
USC00017304          74S    72C    75S    72C    68P    73S    70S    51S    55S    48S    65S    75S
USC00017366          70S    69C    64C    48C    51C    63C    71C    62C    42S    40C    57C    61S
USC00017947          71P    65S    63S    61S    66S    69S    70S    56S    47S    50S    61S    63S
USC00017999          75S    72S    68S    64S    67S    74S    76S    65S    49S    48S    60S    68C
USC00018024          76C    71S    67S    62S    63S    77C    78C    62C    44C    46S    63S    72S
USC00018038          65C    61C    62C    52C    55C    65C    72C    57C    44S    43S    49C    64S
USC00018178          76S    69S    64S    55S    63S    70S    81C    65S    55C    45S    58C    63C
USC00018209          73S    74S    75S    57S    65S    69C    76C    61C    51S    44C    60S    63S
USC00018323          58S    60C    59C    49S    47S    73S    82S    59S    50S    40S    51S    60S
USC00018380          78C    72C    68C    59C    60S    69S    75S    59S    51S    48S    66S    69C
USC00018385          73S    69S    66S    59S    60S    71S    68S    61S    47S    49S    60S    69S
USC00018438          71C    64S    66C    55C    53C    72C    81C    69C    54S    41C    58C    64S
USC00018469          80C    77C    74C    72C    70C    72C    78C    61C    54C    50C    69C    79C
USC00018517          69P    61S    68P    56S    64S    66S    63P    42S    41S    43S    66P    67S
USC00018605          68P    73P    62P    62P    63P    49P    78P    54P    40P    50P    57P    69P
USC00018648          73P    66P    75P    67P    85P    75P    72P    57P    48P    40P    60P    75P
USC00018653          60P    62P    67P    53P    51P    72P    63P    63P    52P    41P    55P    59P
USC00018673          77C    70C    67C    62C    62C    67S    74S    60S    50C    50S    63C    69C
USC00018755          75P    67P    60P    63P    70P    64P    65P    57P    40P    44P    64P    75P
USC00018809          79C    73S    70C    60C    65C    79C    79C    62C    53C    46C    64C    70C
USC00018859          67C    66S    63S    48S    50C    67S    73C    67S    44S    42C    55S    65S
USC00018867          75S    68S    62S    53S    55S    77S    94S    65S    50P    45P    58P    66P
USC00018998          73S    74S    73S    64S    70C    77C    75C    55S    50C    54S    71C    79C
USC00020060          15P    19P    22S     4S     4S     2S    21S    25P    13P    10P     8S    16S
USC00020080          12S    14C    13S     6S     3S     1S    16S    28S    17S     8S     7C    14S
USC00020100          24C    25C    20C     6C     4C     2S    17C    30C    14C    15C    12S    16C
USC00020159          31S    35C    32S    19S    20S    29C    95C   111S    53C    39C    26C    31C
USC00020174          34P    41P    37P    13P    25P    18P    89P   105P    53P    36P    24P    30P
USC00020287          22C    23S    19S    10S     5C     7C    53C    60S    27C    16C    10C    22C
USC00020288          33P    34P    28P    13P     8P     2P    21P    37P    18P    15P    15P    29P
USC00020380          33P    30P    28P    13P     8P    10P    79P    83P    36P    24P    20P    34P
USC00020498          28S    30S    28S    10S     5S     1S    25S    34S    18S    14S    14S    29S
USC00020586          36P    37P    31P    18P    10P     5P    26P    45P    23P    16P    20P    25P
USC00020632          28S    27S    33C    13S     6C     2C    28S    36S    21C    17C    19S    26S
USC00020670          31S    35P    43P    15P    10S     5S    34P    46P    36P    26P    25P    30P
USC00020672          28S    33S    27P    17P     7S     6P    14P    17P    13P    18P    16P    22S
USC00020678          44P    56P    43P    30P    11P    11P    65P    67P    28P    35P    20P    38P
USC00020683          22P    23P    15P     8P     8P    11P    57P    74P    27P    16P    16P    23P
USC00020750          36C    35C    34C    25C    12C    10C    34C    43C    32C    28C    29C    29S
USC00020775          29P    30P    21P    12P     7P    20P    84P    83P    39P    23P    20P    25P
USC00020808          40S    45C    44S    22S    18S    15S    81S    81S    42S    33S    31S    44S
USC00020949          19C    22C    16S     5C     1C     1C    12C    19C    12C    10C    11C    15C
USC00020958          30S    28S    19S     9S     9S    12S    53S    54S    28S    20S    21S    29S
USC00021001          58C    59S    53S    33P    20S    13C    46C    59S    35C    37S    32S    51S
USC00021026          21P    19P    22P     6P     3P     1P    20P    24P    13P    11P    13P    19P
USC00021050          21C    21C    18C     5C     2C     1S     6C    12C     7C     9C    10C    15C
USC00021231          34S    28S    28S    13S     8S    15S    85S    93S    41S    24S    23S    32S
USC00021248          24S    28C    25C    15C    15C    10C    35C    38S    27C    27C    22S    25S
USC00021282          32S    34S    29S    16S     4S     2S    24S    32S    21S    20S    19S    22S
USC00021306          21S    23S    20S     8S     5S     3S    21S    31S    16S    14P    14S    22S
USC00021314          23C    28C    25C    10C     6C     2C    26S    25C    16C    14C    13C    26S
USC00021330          31C    30S    23S    10C    10C    10S    62C    64S    27C    23S    19S    32S
USC00021353          26S    34S    31S    11S     6C     3C    26S    41S    22S    18S    18S    24S
USC00021514          22P    25P    22P     9S     3P     1P    18P    28P    15P    11P    18P    23P
USC00021574          33P    35P    41P    24P    21P    15P    59P    85P    43P    30P    32P    33P
USC00021614          39P    37P    42P    20P    12P     5P    43P    59P    41P    25P    29P    34P
USC00021664          37S    35S    27S    13S    12S    21S    82S    82S    40S    27S    26S    36S
USC00021849          33S    36S    27S    13S    16S    14S    63S    75S    38S    33S    28S    34S
USC00021920          37S    44C    43C    28C    16C    11C    32C    42S    28S    28C    27C    33C
USC00022109          33C    36C    32C    13C    11C     6C    38C    45S    31C    21S    20C    27C
USC00022140          38C    35C    26C    13S    10C    19C    90S    87S    39C    29S    22S    35S
USC00022434          13S    14P    11S     3S     1S     0P    12P    16P    11P     6P     9P    13P
USC00022659          24P    17P    15P     8P     9P    10P    65P    62P    26P    19P    15P    26P
USC00022754          25C    27C    17C     8S    11C    11C    48C    52S    26S    22S    20S    29S
USC00022790          12P    15S    13P     3P     2S     1S     7S    12S    13P     8S     7P    10P
USC00022807          23P    26P    23P     9P     7P     5P    23P    36P    20P    17P    17P    25P
USC00023009          45P    47P    47P    32P    18S    12S    56S    75S    44S    37S    30S    39S
USC00023027          22S    26S    25S     9S     9S     2S    20S    27P    18S    12P    12P    23S
USC00023150          29S    27C    20C    10C    10C     4C    37C    38S    25C    19S    19S    25S
USC00023160          44S    52P    43S    26S    20S    12S    55S    63S    47S    25S    28S    36S
USC00023190          29C    30C    30C    12C     7C     1C    22C    30C    22C    16S    18C    28C
USC00023393          19C    22C    16C     5C     3C     1C    20C    27C    12C     9C    13C    19S
USC00023448          38C    38C    38C    18C    12C     6C    47C    53C    31C    25C    29C    34C
USC00023505          26P    34P    35P    16P    10P     7P    45P    54P    31P    21P    23P    33P
USC00023596          43S    40S    48S    29S    16S    11S    37S    53S    33S    29S    29S    34S
USC00023668          25P    28P    20P     7P     7P     8P    64P    65P    27P    24P    15P    23P
USC00023683          38S    39S    36S    25S    22S    25C   104S   112S    54C    38C    31S    32S
USC00024053          38P    35P    44P    20P    13P     6P    36P    51P    31P    14P    23P    35P
USC00024089          17C    15C    23S    13C    10C     5C    32S    41S    26S    22S    16S    20S
USC00024182          30C    33C    32C    12C     7C     5S    30S    39C    22C    21C    20C    27S
USC00024391          43P    46P    50P    26P    16P     6P    46P    65P    40P    28P    30P    38P
USC00024453          35S    37C    43S    25S    18S     9S    50S    67S    31S    24S    24S    26S
USC00024590          23P    37P    27P    11P     9P     5S    37S    42P    20S    16S    21P    30P
USC00024675          30C    30C    28S    12C    12C     7C    79C    83C    40S    21S    16S    31C
USC00024702          18C    19C    13C     5C     3C     2S    17C    23C    14S     9C     9C    14C
USC00024761          18P    14P     9P     2P     2P     0P     5P    11P     6P     4P     5P     8P
USC00024829          22C    25C    23C     9S     3C     2C    24C    24C    18S    15C    15C    21C
USC00024849          15P    20S    14P    10P    15P     4S    22P    28P    17P    21P    11P    12P
USC00024977          23P    24P    22P     9P     5P     2P    20P    24P    16P    12P    15P    24P
USC00025129           8P     5P     6P     8P     9S     8S    32S    31P    24S    16S     9P     9P
USC00025270          22C    22C    22C     8S     2C     3C    20C    24C    19C    10C    15C    23C
USC00025412          54C    53S    55C    31S    18C    19C    83S   102C    54C    40S    38C    49S
USC00025418          22C    19C    14C     8C     7S     8C    60C    64C    31C    18C    17S    21S
USC00025467          23C    27C    27C    10C     3C     1S    18C    30S    16C    15C    14C    26C
USC00025512          37S    43S    39S    15S     7S     7S    49S    57S    28S    22S    25S    34S
USC00025635          30S    31S    36S    18C    12S     8C    42C    53C    33S    21S    19S    27S
USC00025665           6S     6S     7P     9S     7P     4S    14S    19S    19S    13S     5P     6P
USC00025700          32S    32S    31S    12P     9S     2S    28S    37S    19S    18S    17S    31P
USC00025780          51P    53P    51P    32P    15P    10P    47P    72P    45P    34P    32P    48P
USC00025908          35P    31P    28P    13P     7P     8P    63P    68P    33P    29P    23P    36P
USC00025924          30C    27C    21C    12C     9C    12C    83C    90S    34S    21S    18S    32S
USC00026037          45S    52S    53S    32S    16S     9S    57S    72S    38S    29S    30S    40S
USC00026119          41S    43C    38C    19C    14S     8S    63S    75S    37S    30S    24S    42S
USC00026132          20C    21C    20C     7C     2C     2C    27C    39C    17C    12C    10C    24S
USC00026180          19S    19S    19S    13S    12S     3S    17S    26S    22S    24S    16S    10S
USC00026190          22S    22S    27S    16C    15S    10S    35S    43S    31S    25S    25S    24S
USC00026250          15S    15C    15C     4C     2S -7777S     7S    11S    11S     7S     7S    13S
USC00026282          33C    30C    23C    12C     8C    11S    87C    85C    34C    20C    21S    31S
USC00026328          27P    31P    33P    21P    15P     7P    24P    32P    19P    15P    16P    18P
USC00026353          28P    25P    16P     9P     9P    13P    65P    69P    31P    23P    16P    21P
USC00026468          20S    21C    25C    14C    12C    11C    41C    46C    28C    24C    23C    31S
USC00026471          29S    29C    32C    22C    11C     7C    27S    39S    26S    20S    22S    23C
USC00026513          26P    27P    24P    12P     6P     5P    28P    38P    17P    15P    14P    28P
USC00026597          48P    41P    45P    28P    24P    21P    68P    92P    50P    41P    41P    43P
USC00026601          49C    49C    51C    30C    18C    19C    74S    98C    51C    36C    37C    48C
USC00026616          33S    38S    33C    22C    14C     8C    24S    36C    24C    25C    19C    19C
USC00026653          38S    41S    44C    24S    18S    11S    66S    73S    37S    25C    28S    33S
USC00026716          36S    35C    26C    13C    13C    23C    77C    85C    51S    33C    26S    39S
USC00026796          36S    36C    37S    20S    16C     9C    59C    60C    37C    22S    22C    31C
USC00026840          34S    37S    33C    15S    10S     3S    36S    44S    27S    22S    21S    31S
USC00026865          16P    19P    12P     4P     3P     1P     9P    12P    10P     8P     5P     8P
USC00027036          31S    29S    26S    11S    10S     8S    51S    55S    23S    20S    18S    24S
USC00027281          37C    40C    36S    13S    12C     3S    31S    42C    26C    22C    24S    36C
USC00027334          35S    32S    26S    12S    13S    20S    90S    77C    30S    28S    22S    33S
USC00027370          18P    17S    21P     7S     4S -7777P    15P    20P    12P    11P    12P    17P
USC00027390          24C    23C    20C     8C     7C     8C    39C    42C    22C    19C    15S    24C
USC00027435          18S    14C    16S    13C    12C    12S    52C    57C    30C    24C    19S    19C
USC00027462          22P    22P    14P     7P     4P     1P    15P    16P     5P     5P     7P    11P
USC00027480          36S    41S    35S    16P     8P     4P    38P    48P    29S    20P    27P    33S
USC00027488          17S    18S    27S    15S    17S     7C    30S    34S    22S    20S    19S    15S
USC00027530          30S    30S    30S    12S    10C     7S    59S    67S    31C    21S    21S    29S
