USC00017020          21R    26R    24R    19R    27R    30R    24R    23R    32R    33R    26R    25R
USC00017025          25R    34R    31R    31R    34R    33R    22R    24R    37R    42R    37R    33R
USC00017131          25R    32R    27R    23R    28R    34S    21R    26R    32R    38R    37R    28R
USC00017157          27R    28R    25R    31R    26R    32R    27R    31R    44S    38R    38R    34S
USC00017207          21C    25C    22C    22S    20S    26C    21C    23C    33S    36C    27C    20S
USC00017304          32S    28C    33S    31C    31R    34S    26S    26S    35S    38S    33S    28S
USC00017366          21R    26S    23R    23S    26S    24S    20C    23C    31S    37R    30R    25R
USC00017999          28S    29S    27S    30S    30S    33S    27S    24S    32S    48S    37S    30S
USC00018024          24S    31S    36S    21S    29S    38S    23S    25S    33S    42S    34S    33S
USC00018178          25S    24S    21S    21S    25S    23S    18S    22S    29S    37S    27S    19S
USC00018209          23S    27S    23S    24S    22S    29C    21S    24C    34S    35S    32S    25S
USC00018323          23S    26S    23S    18S    28R    25R    19S    17S    26S    33S    27S    24S
USC00018380          22S    26S    24S    23S    25S    30S    20S    23S    29S    40S    35S    24S
USC00018438          24C    28S    30C    22C    30C    33C    26C    25C    33S    40C    33C    27S
USC00018469          24S    27S    29S    23S    29S    33S    25S    26S    38S    44S    35S    27S
USC00018517          31R    30S    28S    33S    36S    37S    25S    32S    37R    43R    34R    27R
USC00018867          33R    28R    25R    33R    30R    30R    21R    24R    32R    50R    37R    28R
USC00018998          27R    26R    25R    25S    27S    31S    25S    27S    33R    43R    30R    24R
USC00020060          40R    37R    35R    27R    21R    20R    25R    20R    24R    32R    30R    34R
USC00020100          36C    41C    35C    21C    19C    23S    29C    23S    27S    31S    34S    37S
USC00020159          26S    42R    36S    32S    36S    33S    36S    23S    31S    41R    40S    29R
USC00020287          43S    45S    33S    23S    24S    27S    26S    17S    28S    43S    32S    42S
USC00020288          29R    28R    26R    16R    19R    14R    18R    13R    15R    20R    20R    28R
USC00020586          29R    39R    28R    20R    16R    16R    17R    19R    15R    26R    23R    30R
USC00020632          37R    35R    29R    20R    16R    17R    25R    21R    27R    26R    24R    27R
USC00020670          37R    45R    42R    27R    35R    35R    25R    23R    30R    29R    42R    40R
USC00020672          30S    35S    38R    22S    17S    24R    24R    23R    25R    26R    25R    30S
USC00020678          40R    45R    50R    36R    29R    30R    39R    34R    29R    50R    39R    36R
USC00020683          50R    39R    35R    24R    24R    27R    30R    18R    23R    33R    34R    46R
USC00020750          22S    28S    22S    20S    20S    17S    26S    15S    14S    22S    21S    18S
USC00020775          34R    27R    23R    23R    21R    19R    28R    15R    18R    20R    22R    29R
USC00020808          41R    44R    39S    24S    24S    22S    26S    22S    19S    33S    28S    44S
USC00020871          24R    44R    36R    28R    29S    24S    24S    18S    24S    40R    41R    29R
USC00020949          37S    41S    36S    21S    22S    20S    23S    19S    25S    28S    30S    37S
